George-Bush-1989,0.07723929,0,0.007788836,0.014063176,0.015361315,0.00021635656,0.0086542622,0,0.022284725,0.083297274,0.077672003,0.074643012,0,0.032237127,0.010168758,0,0,0.035915188,0.005841627,0.0071397663,0,0,0.0071397663,0.051060147,0.00021635656
George-Bush-1990,0.080711354,0,0.00054719562,0.0084815321,0.030369357,0,0.010123119,0.0027359781,0.0060191518,0.075239398,0.093296854,0.091381669,0,0.033926129,0.0095759234,0.00054719562,0,0.036662107,0,0,0,0.0013679891,0.0027359781,0.03119015,0.00082079343
George-Bush-1991,0.096294363,0.000782881,0,0.020354906,0.037839248,0,0.013308977,0.000782881,0.014613779,0.063935282,0.079853862,0.049321503,0.0020876827,0.044363257,0.018789144,0.0036534447,0.003131524,0.028705637,0.0041753653,0.00052192067,0,0,0,0.034185804,0.000782881
George-Bush-1992,0.042178542,0.0036855037,0.012080262,0.01044226,0.018018018,0,0.0012285012,0.0030712531,0.0036855037,0.12080262,0.10012285,0.087837838,0.0028665029,0.021294021,0.011670762,0.0067567568,0,0.036855037,0,0,0,0.0002047502,0.00061425061,0.035626536,0.0002047502
Ronald-Reagan-1985,0.11802155,0,0.010773751,0.0041625857,0.02546523,0,0,0.0088148874,0.018854065,0.072477963,0.073702253,0.080313418,0,0.03158668,0.011753183,0,0.00024485798,0.033300686,0.0017140059,0,0.0039177277,0.00048971596,0,0.058521058,0
Ronald-Reagan-1986,0.12389119,0.0026611473,0.00088704908,0.0085748078,0.018923714,0,0,0,0.014488468,0.071850976,0.098462448,0.081904199,0,0.040212892,0.0085748078,0,0,0.03518628,0.00029568303,0,0.0020697812,0,0.0056179775,0.029863986,0.0041395624
Ronald-Reagan-1987,0.083860324,0.0016497113,0.009348364,0.014847402,0.039043167,0,0.0019246632,0,0,0.055265329,0.10448172,0.084960132,0.0010998075,0.041242783,0,0.00027495188,0.0065988452,0.02474567,0,0.01457245,0,0.0054990377,0.0052240858,0.029694803,0
Ronald-Reagan-1988,0.099439172,0.00021570319,0.0071182053,0.0090595341,0.022001726,0.00043140638,0.012942192,0.00064710958,0.0099223469,0.070319241,0.097929249,0.077221743,0.001078516,0.050905953,0.0051768766,0,0.0032355479,0.028688525,0.001078516,0.0032355479,0.0038826575,0,0.0060396894,0.031924072,0
Ronald-Reagan-1981,0.029633114,0,0.048447789,0.010818438,0.012229539,0.0016462841,0.008466604,0.010583255,0.048682973,0.087017874,0.047507056,0.032925682,0.00047036689,0.034571966,0.00023518344,0.0023518344,0.00047036689,0.02798683,0.00023518344,0.00070555033,0.00047036689,0.0065851364,0,0.12582314,0
Ronald-Reagan-1982,0.079454254,0.0012038523,0.023274478,0.010834671,0.025280899,0.0046147673,0.0082263242,0.012439807,0.025280899,0.077247191,0.063202247,0.041733547,0.00040128411,0.042134831,0.0052166934,0,0,0.028491172,0.00080256822,0,0,0.0020064205,0,0.090690209,0
Ronald-Reagan-1983,0.10039041,0.00092954081,0.022308979,0.018033092,0.036623908,0,0.010968582,0.0050195204,0.029931214,0.082729132,0.047220673,0.033463469,0,0.023796245,0.0059490612,0.0020449898,0,0.025841234,0,0,0,0,0.00037181632,0.075106897,0
Ronald-Reagan-1984,0.10644552,0.00020995171,0.0073483099,0.0083980684,0.029813143,0,0,0.0037791308,0.018895654,0.087339912,0.078941843,0.074952761,0.0010497586,0.015746378,0.014066765,0.0071383582,0.00041990342,0.036321646,0,0.002939324,0.0016796137,0.0090279236,0,0.049338652,0
Jimmy-Carter-1978-01,0.062855841,0.0072876338,0.021635163,0.018446823,0.04258711,0,0.029833751,0.0091095422,0.017991346,0.070143475,0.051468914,0.02687315,0,0.028239581,0.0050102482,0.0029606012,0,0.034388522,0,0.00022773856,0.0036438169,0,0.00022773856,0.075381462,0
Jimmy-Carter-1979-01,0.10736976,0.00158831,0.01429479,0.0085768742,0.08545108,0,0.014612452,0,0.023824651,0.045743329,0.016518424,0.031448539,0,0.039707751,0.021283355,0.00031766201,0,0.024777637,0.00031766201,0.00031766201,0,0.00095298602,0.0025412961,0.078780178,0
Jimmy-Carter-1980-01,0.084419431,0,0.0062203791,0.0017772512,0.13151659,0,0.039395735,0.014514218,0.017180095,0.015995261,0.027251185,0.023992891,0.00029620853,0.017180095,0.01806872,0.00088862559,0,0.029324645,0,0,0.004443128,0,0.00059241706,0.068424171,0
